Site,250m_16_days_EVI-0,250m_16_days_NDVI-0,Fpar_500m-0,Lai_500m-0,LST_Day_1km-0,LST_Night_1km-0,250m_16_days_EVI-1,250m_16_days_NDVI-1,Fpar_500m-1,Lai_500m-1,LST_Day_1km-1,LST_Night_1km-1,250m_16_days_EVI-2,250m_16_days_NDVI-2,Fpar_500m-2,Lai_500m-2,LST_Day_1km-2,LST_Night_1km-2,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,DATE,_classes
SAG19,-0.102565246,-0.159834996,-0.165655203,-0.964646222,2.372288201,6.455119605,-0.090344779,-0.15913765,-0.174887046,-0.993917599,2.259717818,6.915605751,-0.097880341,-0.164596923,-0.151230486,-0.985322833,3.675230147,7.759611562,29.8608333,-93.4925,6385,4,6/26/2016,1
NOA10,-0.013245088,-0.061194178,-0.122902831,-0.638111503,2.788798851,-2.181766344,0.011286369,-0.032538566,-0.068985776,-0.415755252,2.603698428,-0.932888025,0.015908082,-0.032768266,-0.07537155,-0.460341303,1.94222758,-0.968834834,38.303769,-122.708162,0.25,0,6/25/2016,0
RMG54,0.009174548,-0.004005824,0.035989246,0.075309036,-3.497764326,-1.839402317,0.002200531,-0.007097627,0.034479052,0.053616884,-2.435015852,-0.78224748,0.003104378,-0.004270677,0.025890854,0.007298831,1.08588314,-0.339407644,44.3853,-104.7164,12347,4,6/24/2016,1
NOA11,-0.025975157,0.013006513,0.019523691,-0.004540001,0.391074789,1.248969689,-0.02570192,0.021190604,0.005527085,-0.06327107,0.468164282,1.903890436,-0.021173137,0.027023252,-0.00407806,-0.085515902,-0.739312285,1.777279614,38.714513,-123.013953,0.25,0,6/24/2016,0
NWC27,0.06253428,0.102045459,0.121264223,0.288427385,2.930350387,3.919160108,0.060559511,0.098791025,0.112652037,0.251644659,5.678774113,6.385421104,0.051830709,0.069637474,0.094561185,0.199934891,3.853276828,5.364936391,45.61108,-121.28861,99.35,2,6/20/2016,0
SOL67,0.029904996,0.070423747,0.066280769,0.186696665,6.515896773,6.93173485,0.03513581,0.075826868,0.108508959,0.300926401,6.745610804,7.632184096,0.038638554,0.076906506,0.104559774,0.324663303,5.731511955,6.916737755,34.15138889,-117.9391667,4253,4,6/20/2016,1
RMG3,-0.002415487,-2.33E-05,0.050545978,0.096691145,-13.16608028,-5.016951115,0.003995217,0.017605826,0.081193642,0.176842881,-10.75950224,-4.000258931,0.00141637,0.00823454,0.078029476,0.178265185,-11.18529712,-5.117217284,40.945,-106.6138889,38380,4,6/19/2016,1
SOG4,-0.057806774,-0.146815497,-0.306411672,-1.159226757,13.80464254,4.340183461,-0.048458957,-0.139579956,-0.283996098,-1.1045278,13.43089575,5.005633296,-0.047816116,-0.12917034,-0.269810412,-1.078895248,12.42890054,4.251570454,32.602594,-116.641781,7609,4,6/19/2016,1
SWL20,-0.025942263,-0.037925995,-0.080015534,-0.340340276,6.956042824,7.16712153,-0.019276685,-0.017338815,-0.051931187,-0.271436794,5.537039534,7.225929275,-0.012589388,-0.01251043,-0.027221975,-0.20651843,5.340788498,6.878936821,31.775403,-111.562903,15405,4,6/17/2016,1
SWL74,0.015192631,0.133824904,0.053703192,0.000946092,-0.850560714,-0.511131135,0.016051556,0.134156996,0.034545935,-0.032529675,-1.538570938,0.275906149,0.021991928,0.137742697,0.054392688,0.02540165,-1.486757818,-0.199991385,33.9144,-109.9458,45977,4,6/15/2016,1
NOL38,0.050434266,0.162289832,0.33776809,1.232550598,-8.052311667,0.89359895,0.053248119,0.152621013,0.31760091,1.203063925,-6.946402996,2.371702382,0.043751633,0.129296132,0.284990075,1.093856527,-8.834488052,1.093721523,41.62305556,-123.5575,2860,4,6/7/2016,1
AKC12,-0.054393152,-0.139840303,0.08067992,-0.150775133,-3.974162492,-3.715636392,-0.062663524,-0.149117536,0.003359524,-0.304585611,-5.527404875,-3.897980521,-0.070091534,-0.164961807,0.055342919,-0.20026034,-4.456236674,-3.658803202,65.9242,-161.9447,99.3,2,6/5/2016,0
NOA22,0.057737897,-0.033457156,-0.124438701,-0.641714764,2.817508876,-2.11004518,0.083921251,-0.005198231,-0.068173276,-0.413440035,2.572509064,-0.878407249,0.087198137,-0.005200983,-0.076768833,-0.464607607,1.929011626,-1.010857831,38.303769,-122.708162,0.25,0,6/3/2016,0
NRB9,-0.014018845,-0.049352688,-0.07253091,-0.313137171,0.858054191,-0.463820894,-0.009973041,-0.034796215,-0.070714853,-0.311149162,2.058715513,0.909538498,-0.012852337,-0.038984956,-0.07432703,-0.345866737,5.711267769,1.735430118,45.3583,-106.3992,9.6,1,6/1/2016,0
SWG53,-0.030600736,-0.047944405,-0.026119577,-0.126506477,7.86247993,1.223894791,-0.033575467,-0.049048983,-0.03931278,-0.148401907,7.414531318,2.010886206,-0.03244247,-0.050626415,-0.038231807,-0.143635866,7.219159764,1.333307257,35.55166667,-111.9355556,5750,4,5/29/2016,1
SWL68,-0.000385654,-0.020219635,0.083097517,0.186673026,-6.397293418,-2.99548287,-0.003622702,-0.00839692,0.083557008,0.189064201,-5.572054981,-2.205313988,-0.002019029,-0.017446032,0.076152057,0.213832301,-7.008588862,-3.374128217,34.74444444,-111.3972222,33850,4,5/29/2016,1
NWL7,0.03109324,0.018002327,-0.058008784,-0.245299237,-0.119731511,-3.058374331,0.042038636,0.035304894,-0.034415994,-0.193976698,1.998859799,-1.082681374,0.043379206,0.034938118,-0.02494115,-0.17009644,1.24989502,-1.162355626,45.84542,-119.43656,3000,4,5/23/2016,1
SWG7,0.07019197,0.167330939,0.077819811,0.130188586,3.943009936,3.290123137,0.061591835,0.163028552,0.049179811,0.065375475,4.212250449,3.920100089,0.063908589,0.158044229,0.051852667,0.074019639,3.00176445,3.293994291,33.78777778,-107.425,42102,4,5/21/2016,1
SWL63,0.050073223,0.157132424,0.116623197,0.270769609,-1.718928265,2.804786088,0.04643409,0.160601332,0.109876728,0.267955406,-2.437609304,3.153006722,0.050199248,0.165818624,0.118906614,0.299627657,-2.776202327,2.700704012,33.88527778,-110.9308333,30641,4,5/20/2016,1
SWG57,0.133037085,0.240526762,0.258145796,0.789203974,-1.224432826,3.325512895,0.127137278,0.248822981,0.252713261,0.784361055,-1.306412761,3.935236183,0.135049226,0.241125558,0.25399317,0.831466993,-1.725033067,2.858039294,34.48833333,-111.4027778,5900,4,5/19/2016,1
SOL46,0.070652065,0.101336596,-0.112859963,-0.367707897,11.24782677,1.422111586,0.113795445,0.165056045,0.032589126,0.012052569,8.90623685,2.63883875,0.103269151,0.15966741,0.005423837,-0.108360495,7.389625787,2.166594025,35.7736111,-120.8219444,3712,4,5/18/2016,1
NOA12,0.073786229,0.19033636,0.176758828,1.073619341,-5.214810647,0.530694744,0.065742641,0.186707027,0.169282239,1.014644479,-5.144020875,1.442091507,0.068082646,0.191111833,0.149034515,0.91820831,-5.633874694,1.126517231,38.65788,-123.339032,0.25,0,5/17/2016,0
SWG29,0.041701462,0.096602403,0.007551692,-0.053033265,12.86977897,10.93736136,0.047912193,0.120088108,0.039878913,0.020938933,10.45105836,11.21297244,0.045101686,0.117795393,0.035026798,0.010616543,10.54223973,10.69672019,31.35,-111.1097222,5000,4,5/16/2016,1
SWG48,0.016767688,0.044069174,-0.031544236,-0.134177897,16.38284381,9.626571672,0.031793319,0.075389383,0.02180783,-0.006907858,13.65701246,10.15716621,0.029357531,0.070885433,0.020247147,0.007259548,13.95864249,9.153533658,31.488305,-111.436495,5557,4,5/6/2016,1
EAS13,0.157863737,0.347748947,0.255654839,1.313074743,3.809810336,7.861218364,0.167893854,0.344905275,0.261230964,1.433216571,3.676660656,7.821818611,0.172320458,0.353635613,0.275679211,1.53038838,5.038552845,9.533099403,37.76416667,-80.08361111,9.5,1,4/30/2016,0
EAC5,0.05126354,0.120899303,0.009901003,0.028260683,14.40194111,12.71714323,0.04870861,0.115285824,0.005093145,0.027359326,13.83136167,12.48301602,0.051447553,0.123923846,0.014427808,0.033437695,16.28595597,14.50632187,39.3721,-74.5304,98,2,4/26/2016,0
SAG4,0.022635897,0.087461227,0.046156867,0.248791085,-3.647277473,-1.054596661,0.020095516,0.093787955,0.046316094,0.30535713,-3.029614619,-1.428075594,0.012311257,0.094450975,0.052504039,0.326820388,-1.805395534,0.41192606,35.89027778,-82.80777778,5964,4,4/21/2016,1
SAG10,0.058006005,0.145114202,0.083705746,0.315847736,-1.441645178,1.662156933,0.062567166,0.145101878,0.117859556,0.489824679,-1.194476633,0.614563069,0.062122391,0.148638899,0.108811703,0.447684829,-0.026286915,3.418155143,35.631841,-75.907249,15449,4,4/18/2016,1
NRD5,-0.053230111,-0.119945519,-0.102111839,-0.390246092,2.055788993,-0.669085293,-0.04879512,-0.110162901,-0.107691486,-0.389454676,2.232109307,0.2289605,-0.053993253,-0.123180226,-0.128627657,-0.456272101,6.110239167,0.770485394,45.09958,-105.9673,276.6,3,4/9/2016,0
SWC11,0.030648093,0.09485465,0.074450911,0.463514019,-1.284941417,0.807440103,0.028962766,0.099048803,0.074322468,0.453828697,-1.720170985,1.241001021,0.027667951,0.105530548,0.100239587,0.575754095,-0.249112864,1.394629811,35.49555556,-92.89722222,98,2,4/8/2016,0
NOA13,-0.020164931,-0.012697315,-0.004563396,-0.075913116,2.091917033,0.417100658,-0.011817291,0.000895868,0.009728597,-0.075702561,1.920709481,1.405917232,-0.013388236,0.000824519,-0.010987045,-0.14571644,1.061415678,0.941501883,38.599181,-122.883886,0.25,0,4/8/2016,0
SAL64,-0.113644682,-0.219402516,-0.187567095,-0.929835507,1.246845146,-5.901105775,-0.114384633,-0.223128948,-0.197858429,-0.931659425,2.360300407,-3.984613731,-0.106854147,-0.202631951,-0.164571049,-0.846141993,0.121843321,-4.189594815,36.510201,-99.3582,57167,4,4/5/2016,1
SAL64,-0.113644682,-0.219402516,-0.187567095,-0.929835507,1.246845146,-5.901105775,-0.114384633,-0.223128948,-0.197858429,-0.931659425,2.360300407,-3.984613731,-0.106854147,-0.202631951,-0.164571049,-0.846141993,0.121843321,-4.189594815,36.510201,-99.3582,57167,4,4/5/2016,1
SAL69,-0.121276833,-0.219627396,-0.165093468,-0.914795578,-0.025174081,-5.318768624,-0.124651203,-0.225225005,-0.187182101,-0.91969058,0.980680578,-4.093361484,-0.121363356,-0.210173771,-0.163587558,-0.860309359,-0.062098186,-3.652921635,36.923599,-99.056503,367740,4,3/23/2016,1
SAL69,-0.121276833,-0.219627396,-0.165093468,-0.914795578,-0.025174081,-5.318768624,-0.124651203,-0.225225005,-0.187182101,-0.91969058,0.980680578,-4.093361484,-0.121363356,-0.210173771,-0.163587558,-0.860309359,-0.062098186,-3.652921635,36.923599,-99.056503,367740,4,3/23/2016,1
SAA6,0.028758583,0.078471168,0.06022149,0.308792299,-3.431375881,-3.146904028,0.029721094,0.078817439,0.023675091,0.130777725,-2.984814289,-2.350583424,0.022126191,0.07762155,0.046521905,0.292530833,-2.219827214,-0.786038613,36.77555556,-84.39,0.25,0,3/21/2016,0
SWC22,0.009665923,0.014291135,0.023309978,0.208810375,-0.039062577,-0.359960208,0.005817133,0.014103107,0.01431461,0.262304837,0.076981942,0.363225882,0.012741328,0.028840386,0.037444296,0.261485911,0.604487172,0.223877551,36.00403,-92.98438,99,2,3/21/2016,0
RMS24,0.102293343,0.171607624,0.102555323,0.290063206,9.304485759,8.151501857,0.094345794,0.160848204,0.087348144,0.239478782,11.09131761,9.46960758,0.106473739,0.178294601,0.128068577,0.352611775,10.91850698,10.01262309,37.66,-97.09,295,3,3/21/2016,0
SWS83,-0.086856786,-0.202622387,-0.188119362,-0.559025081,8.477044868,-1.13931433,-0.091192822,-0.205448385,-0.194063502,-0.57065522,7.643695964,-0.281149769,-0.089640107,-0.201792211,-0.190836177,-0.558718551,7.49841535,-0.794808532,34.347697,-106.8488,298,3,3/20/2016,0
SAL38,-0.020190282,-0.064006609,-0.060654877,-0.424094829,-3.700948049,-4.119771412,-0.014440604,-0.06072117,-0.058767026,-0.375115809,-3.165859658,-3.903067376,-0.013902106,-0.055477095,-0.040709455,-0.314530723,-2.815558986,-3.13769093,36.8292,-96.0006,12468,4,3/19/2016,1
SAL38,-0.020190282,-0.064006609,-0.060654877,-0.424094829,-3.700948049,-4.119771412,-0.014440604,-0.06072117,-0.058767026,-0.375115809,-3.165859658,-3.903067376,-0.013902106,-0.055477095,-0.040709455,-0.314530723,-2.815558986,-3.13769093,36.8292,-96.0006,12468,4,3/19/2016,1
SAL35,-0.059000169,-0.108819026,-0.063612004,-0.463259695,-3.48716652,-3.770452785,-0.05233937,-0.109128002,-0.06465523,-0.397767558,-2.910889374,-3.485455009,-0.05378981,-0.10096343,-0.044658223,-0.316307403,-2.342535132,-2.294823549,36.6642,-96.0289,11258,4,3/6/2016,1
SWD18,-0.001202197,-0.02979205,0.012000263,0.207817539,-0.815529346,0.185583571,-0.010260443,-0.023859725,0.016355647,0.251766263,-1.55859011,0.973734895,0.004204593,-0.007280003,0.030152346,0.266347412,0.032109815,0.882446314,35.81353,-92.81971,275,3,3/6/2016,0
SAL35,-0.059000169,-0.108819026,-0.063612004,-0.463259695,-3.48716652,-3.770452785,-0.05233937,-0.109128002,-0.06465523,-0.397767558,-2.910889374,-3.485455009,-0.05378981,-0.10096343,-0.044658223,-0.316307403,-2.342535132,-2.294823549,36.6642,-96.0289,11258,4,3/6/2016,1
SAS4,0.029436086,0.017185126,0.01322555,-0.159208053,0.653110636,5.239557904,0.026839791,0.020036551,0.028332543,-0.110758209,0.514944038,4.776267532,0.028636737,0.015701397,0.018587903,-0.13208136,0.724152922,5.742258097,27.8657,-80.5115,95,2,2/27/2016,0
SAS4,0.029436086,0.017185126,0.01322555,-0.159208053,0.653110636,5.239557904,0.026839791,0.020036551,0.028332543,-0.110758209,0.514944038,4.776267532,0.028636737,0.015701397,0.018587903,-0.13208136,0.724152922,5.742258097,27.8657,-80.5115,95,2,2/27/2016,0
SAL43,0.001340863,-0.054053673,-0.03218885,-0.320060473,-3.963694175,-4.598823299,0.003077069,-0.05947621,-0.0429377,-0.275875047,-2.991407532,-4.590708732,0.003954501,-0.050537646,-0.017961924,-0.145892733,-3.3279638,-3.889124968,36.9153,-95.8039,14000,4,2/24/2016,1
SAL43,0.001340863,-0.054053673,-0.03218885,-0.320060473,-3.963694175,-4.598823299,0.003077069,-0.05947621,-0.0429377,-0.275875047,-2.991407532,-4.590708732,0.003954501,-0.050537646,-0.017961924,-0.145892733,-3.3279638,-3.889124968,36.9153,-95.8039,14000,4,2/24/2016,1
SAL31,0.004079555,0.069287959,0.082606802,0.502963532,-4.457422564,-1.630619736,0.015678667,0.077173847,0.05998002,0.445716394,-5.002568534,-1.712580721,0.023610817,0.087281962,0.105183427,0.738701556,-4.558788362,-0.429715792,34.80867,-95.20437,10436,4,2/19/2016,1
SAL31,0.004079555,0.069287959,0.082606802,0.502963532,-4.457422564,-1.630619736,0.015678667,0.077173847,0.05998002,0.445716394,-5.002568534,-1.712580721,0.023610817,0.087281962,0.105183427,0.738701556,-4.558788362,-0.429715792,34.80867,-95.20437,10436,4,2/19/2016,1
SAL49,-0.118163016,-0.248341681,-0.200304949,-0.974608947,1.339933242,-5.483310442,-0.119716815,-0.245518864,-0.19756118,-0.983345317,2.153465587,-4.5995125,-0.114178906,-0.226053845,-0.166323079,-0.894485713,1.064187829,-4.227546811,36.8932,-99.7982,18000,4,2/18/2016,1
SAL53,-0.045938104,-0.059910568,-0.040488748,-0.272115468,-3.456140167,-3.000695955,-0.039923072,-0.055334397,-0.052229137,-0.301319685,-2.994373401,-3.074795096,-0.034261144,-0.045239142,-0.004774259,-0.01744879,-3.500209073,-1.677662859,35.55628,-96.10425,21860,4,2/18/2016,1
SWC7,-0.041762668,-0.15911194,-0.177797194,-1.160953667,-1.230119292,-0.6118755,-0.052995317,-0.167039454,-0.21495441,-1.271403398,-0.381865295,0.211209357,-0.040849924,-0.152575974,-0.178644471,-1.156943816,0.379102983,0.860669912,35.763302,-90.728502,98,2,2/18/2016,0
SAL49,-0.118163016,-0.248341681,-0.200304949,-0.974608947,1.339933242,-5.483310442,-0.119716815,-0.245518864,-0.19756118,-0.983345317,2.153465587,-4.5995125,-0.114178906,-0.226053845,-0.166323079,-0.894485713,1.064187829,-4.227546811,36.8932,-99.7982,18000,4,2/18/2016,1
SAL53,-0.045938104,-0.059910568,-0.040488748,-0.272115468,-3.456140167,-3.000695955,-0.039923072,-0.055334397,-0.052229137,-0.301319685,-2.994373401,-3.074795096,-0.034261144,-0.045239142,-0.004774259,-0.01744879,-3.500209073,-1.677662859,35.55628,-96.10425,21860,4,2/18/2016,1
SWS45,-0.071399139,-0.171108337,-0.143104853,-0.467168447,4.714270883,-4.319763781,-0.075960149,-0.172861418,-0.153469562,-0.483105186,3.725175089,-4.53978575,-0.070939471,-0.151667033,-0.121078075,-0.372689167,0.829095073,-3.836168234,36.679356,-104.541331,280,3,2/17/2016,0
GBA5,-0.009288435,-0.044207362,-0.089238284,-0.22915654,16.46240036,12.93621841,-0.010596549,-0.045959123,-0.09002951,-0.230644985,16.81921865,13.82659344,-0.009584183,-0.04504473,-0.088985658,-0.22972895,15.58285633,13.14188524,36.13329,-115.072796,0.25,0,2/12/2016,0
NWA57,-0.01438023,-0.001812542,-0.066974307,-0.230155693,4.101177765,6.494655444,-0.017422805,-0.009746569,-0.074911869,-0.248498006,3.621661811,5.316131783,-0.013791069,-0.005490817,-0.058827537,-0.206340809,4.486519494,6.66585855,40.8577,-73.9351,0.25,0,12/21/2015,0
NRB8,-0.092588325,-0.170547568,-0.080367929,-0.304393418,2.023003792,-1.651555482,-0.086051918,-0.15635421,-0.038201979,-0.20495247,0.326005428,-1.901112895,-0.072498032,-0.141079537,-0.063358152,-0.260437822,4.742057941,-0.260796773,45.3231,-107.4208,9.6,1,12/9/2015,0
NWA50,0.111781891,0.219587917,0.171951762,0.944558254,0.332994728,3.431240878,0.11472738,0.224952872,0.157647482,0.911895946,-1.23270315,2.107635816,0.11614221,0.22531829,0.16906629,0.966394488,-0.510373948,2.969995166,42.195924,-71.757637,0.25,0,12/3/2015,0
NWA47,0.153062164,0.283512584,0.189757076,0.884666591,0.795622778,4.775546939,0.144849621,0.266693487,0.154369686,0.805796957,-0.457948573,2.970033026,0.148290578,0.275884961,0.178024347,0.905775439,0.763071429,4.241144115,40.3669,-74.9192,0.25,0,11/28/2015,0
NWA42,0.126491889,0.273057507,0.196935131,1.136641492,-1.036619364,3.394225376,0.131778644,0.269770123,0.194128031,1.182237067,-2.608874198,1.773923243,0.135512896,0.275248541,0.191354151,1.244276851,-2.416295295,2.212186877,42.2403,-71.8914,0.25,0,11/23/2015,0
NWA39,0.143859549,0.29598303,0.219018462,1.226270399,-1.124408503,3.394077979,0.145396317,0.287380285,0.20568134,1.174557215,-3.153790142,1.442906273,0.146734527,0.289183898,0.216788816,1.306018018,-2.186636053,2.360356112,42.049864,-71.917303,0.25,0,11/18/2015,0
NWA36,0.113941017,0.266721605,0.149730038,0.573658168,-9.158710565,-2.004638999,0.110488527,0.24885862,0.147079181,0.641927647,-10.65303115,-3.374911489,0.114638477,0.265956776,0.191111732,0.857865728,-9.593007587,-2.535555811,45.563694,-70.310111,0.25,0,11/15/2015,0
NWA10,0.130300519,0.261845962,0.196048392,1.059724407,0.051627196,3.785978229,0.12745897,0.247111391,0.192892538,1.156615635,-1.426027073,2.103903133,0.128284008,0.248366062,0.188726631,1.132489833,-0.707581099,2.959702149,42.036396,-71.577989,0.25,0,11/14/2015,0
NWA60,0.160990163,0.204354236,0.063074852,0.027238392,18.49036784,12.47817711,0.158439695,0.19751875,0.030924153,-0.050245382,18.39460008,12.75150725,0.182607299,0.233415688,0.101591135,0.222501519,15.0917054,13.05786005,29.012872,-98.576803,0.25,0,11/14/2015,0
SAL54,-0.048908434,-0.099980238,-0.058258737,-0.465675559,-2.956600978,-4.181032116,-0.046092223,-0.11015831,-0.06351751,-0.440288224,-2.376722829,-4.469162804,-0.044484399,-0.097860826,-0.047956883,-0.298571799,-3.273477754,-3.583985762,36.7808,-95.8378,22787,4,11/11/2015,1
SAL54,-0.048908434,-0.099980238,-0.058258737,-0.465675559,-2.956600978,-4.181032116,-0.046092223,-0.11015831,-0.06351751,-0.440288224,-2.376722829,-4.469162804,-0.044484399,-0.097860826,-0.047956883,-0.298571799,-3.273477754,-3.583985762,36.7808,-95.8378,22787,4,11/11/2015,1
SAB3,0.060979032,0.024888489,-0.064255738,-0.749240918,4.294415884,3.824245169,0.058033771,0.02552132,-0.050071944,-0.641860476,4.325158761,3.476597437,0.056493363,0.025832842,-0.055058255,-0.662355878,5.318408345,3.548987581,31.31205556,-83.639175,9.95,1,10/20/2015,0
RMS12,0.045990831,0.053471209,-0.030325522,-0.150329646,13.55607711,5.638821657,0.061167782,0.068933056,0.021489892,-0.040579162,12.39194277,6.551424414,0.049985952,0.059495281,-0.012330877,-0.103129746,13.45037461,7.009145784,39.35,-99.97,251,3,10/18/2015,0
RMG43,-0.059135631,-0.120795465,-0.108136178,-0.274653292,3.071815268,0.139625771,-0.050237402,-0.103167078,-0.080421246,-0.213209845,0.908930221,-1.093072738,-0.051476986,-0.102845729,-0.076796763,-0.202903789,2.553781723,0.022676474,42.8758,-106.2856,9516,4,10/11/2015,1
SWB27,-0.081350752,-0.221507114,-0.198785018,-1.217376865,2.85044799,1.083254555,-0.086717417,-0.228146622,-0.224957025,-1.201947912,0.708632415,0.58913758,-0.08679654,-0.233333505,-0.227055125,-1.240412343,2.233930112,1.14530239,34.435047,-91.831787,9.91,1,10/11/2015,0
GBG95,0.095566522,0.149515546,0.181310859,0.495505628,-3.735631545,0.458362787,0.100448503,0.163434316,0.202211559,0.536375273,-3.377239455,1.434412204,0.093265588,0.165172326,0.192676451,0.522207737,-2.794806231,2.322834687,43.78567103,-115.9859223,5963,4,10/10/2015,1
NWA2,0.15802887,0.324320862,0.137627401,0.473200659,-1.665415909,3.623341636,0.157932339,0.339617588,0.206775156,0.682468447,-1.341807447,3.920674237,0.155436843,0.334979513,0.179042744,0.625541776,-0.286055113,5.560637398,48.4163,-122.5408,0.25,0,10/5/2015,0
GBG61,-0.076062814,-0.137709031,-0.099602381,-0.245891325,1.972995682,-1.726616257,-0.069949343,-0.128662884,-0.090252757,-0.23048005,2.053790343,-1.742745546,-0.067439714,-0.12456795,-0.099003098,-0.248072032,3.769952398,-0.322977834,39.5981,-115.7589,7112,4,9/14/2015,1
